Lines_of_Code,Cyclomatic_Complexity,Num_Functions,Code_Churn,Comment_Density,Num_Bugs,Has_Unit_Tests,Code_Owner_Experience,Quality_Label
596.0,35,192,115.42873797094869,0.8725249921531227,4,Yes,8,Low
5785.0,9,182,164.2909238481398,0.8952473480581452,5,No,4,Low
1063.0,13,71,122.30227280281684,0.19587837188494087,0,No,3,Medium
1298.0,39,73,,0.8447389718796077,4,No,2,Low
6010.0,20,187,47.045530170994454,0.34681901673349025,4,No,9,High
5584.0,21,81,103.36715099221949,0.7545762067039691,3,No,7,Medium
676.0,47,148,157.10532986493794,0.3926477381432998,1,No,5,Low
3260.0,19,122,122.29057526707332,0.15069670356751944,1,Yes,9,Low
153.0,2,16,105.23211609243297,0.28888363886599683,7,No,3,Medium
328.0,44,31,129.7062712037421,0.4678045982443756,1,Yes,6,High
9070.0,40,165,111.32706285548898,,4,Yes,8,High
1084.0,30,89,158.7269199129942,0.19063326458112184,1,No,9,Low
8760.0,23,112,111.28937739789045,0.8316407124101438,1,No,4,Low
2567.0,40,59,98.46262245095471,0.9972559827661696,3,No,1,High
631.0,13,56,47.63190018193948,0.8094318788612128,2,Yes,8,Low
8128.0,33,41,160.7195921911726,0.5263628680259933,4,Yes,3,High
661.0,32,117,52.97904864732333,0.6113441897613517,4,Yes,6,High
189.0,28,124,111.87391812131928,0.10554445747240711,3,Yes,4,High
5835.0,24,19,140.04780322100277,0.2883464540698577,4,No,6,High
9698.0,42,88,189.46679143166418,0.9090893183140408,2,Yes,3,Low
3245.0,28,87,111.33147101862036,0.11955646246166729,6,Yes,7,Medium
1392.0,30,69,169.56461064378215,0.9143154576072837,1,Yes,2,Medium
4210.0,41,7,101.36931940360756,0.20192734731535067,1,Yes,5,High
7596.0,29,109,71.97865888917262,0.21976671696295086,3,No,3,Low
7659.0,34,137,238.32108197577747,0.25781491977123017,1,No,5,Medium
3881.0,22,141,39.095671194403806,0.8194467924596767,3,No,3,Medium
4167.0,25,133,246.0662186457801,0.5303679178081415,1,No,9,High
3605.0,14,34,181.41834601398295,0.23067696720703815,3,No,8,High
2491.0,10,75,71.25987795506182,0.7181216376987924,3,Yes,2,Low
1318.0,10,152,132.49240265276893,0.9466195296931996,1,Yes,8,Medium
5255.0,8,97,30.112289567544437,0.6152063268227247,1,Yes,8,High
2352.0,14,31,129.65161510142917,0.18883000514848464,3,Yes,3,High
3991.0,45,67,116.10497539153256,0.14927554555978584,3,Yes,5,Low
9966.0,38,85,,0.8162851238881846,2,No,2,High
875.0,32,35,79.80109951414227,0.6634752871369914,2,Yes,6,High
5329.0,45,151,107.95122706944989,0.9303916052121413,2,No,2,High
8516.0,32,118,123.81373361889655,0.5925251359431891,3,No,4,High
7653.0,3,106,,0.15615586291874806,3,No,3,High
163.0,20,97,170.30476760009444,0.4633181649987852,4,Yes,1,Low
1887.0,13,194,106.50692639796289,0.692191619732276,3,Yes,8,High
7191.0,23,139,117.21869860562137,0.44639681584353674,3,Yes,8,Medium
5156.0,19,169,58.361106111532486,0.9996322570662097,2,No,1,High
8169.0,16,75,17.43292522890006,0.46484075230637056,1,No,6,High
9667.0,36,90,32.68295991021526,0.5916125138027951,1,Yes,1,Medium
4015.0,35,140,129.8157244114185,0.3028528293613115,2,No,9,Medium
192.0,47,189,60.48546012851667,0.23692438387197257,3,No,1,High
,47,32,136.4438854854733,0.6807749847069258,5,No,3,Low
5608.0,7,86,182.73707730592741,0.6297514722241139,6,Yes,9,Medium
5830.0,37,99,138.54882597992338,0.10390497166565583,3,No,1,Low
3964.0,8,21,121.31553216967185,0.3563033813179679,2,Yes,2,High
5036.0,25,143,132.78411377372205,,4,Yes,4,High
1501.0,23,147,155.20118087332295,0.8310244111592047,1,No,7,Medium
1706.0,10,162,115.58595780613678,0.3811317877358599,4,No,8,Medium
997.0,30,99,133.18474792099389,0.6826927323599684,3,No,1,Low
4687.0,33,125,71.72921938396752,0.33873213713576156,2,Yes,1,High
3813.0,11,10,,0.7213419051663126,3,Yes,5,Medium
3231.0,35,16,74.71033858986777,0.7281531987962162,6,No,8,Medium
1632.0,27,91,83.68213053421908,0.21720111896763106,3,No,1,Medium
6635.0,3,193,81.64174545037386,0.6985808055793045,0,Yes,3,Low
7386.0,47,107,157.3321263762197,0.4002104635123327,2,No,6,High
1898.0,49,108,-35.78818705412695,0.2553354384333647,3,Yes,1,Medium
8262.0,8,168,89.31338757392186,0.5503251094963968,5,No,3,Medium
1451.0,13,39,137.16402483998132,0.5070670155178492,3,No,1,Medium
7151.0,42,71,135.3381564948992,0.7964873299557973,2,No,4,High
6958.0,3,110,59.053363716766754,0.17606395824509669,5,Yes,9,Low
9955.0,20,96,186.93589084810316,0.8107779419486028,4,No,5,Low
698.0,46,67,30.81236143972889,0.1954741258983661,6,No,3,High
2144.0,45,87,82.5016432947721,0.2867131252711557,2,Yes,7,Low
358.0,35,172,84.5085758156784,0.564293906496704,7,Yes,6,Low
4671.0,13,86,84.00749173186821,0.516857140020182,3,Yes,9,Medium
8103.0,20,35,167.98502115889343,0.9899730772606433,2,Yes,4,Low
7068.0,24,41,100.79815115160079,0.6305263419361954,4,Yes,4,Medium
6276.0,9,137,115.9887737529023,0.39469203572222256,1,Yes,9,Low
7142.0,30,119,143.96586457443817,0.910133981689587,0,Yes,2,Medium
8679.0,25,125,68.02091329403757,0.38099346110425336,0,Yes,2,High
897.0,16,136,92.26350188976745,0.34639807166946107,4,No,9,High
5813.0,8,122,183.80339632349506,0.5449346156789735,2,No,7,Low
7411.0,44,158,118.91214653890407,0.9218573060257712,3,No,5,Medium
4120.0,28,156,45.251149980079184,0.7376628297329547,3,No,5,High
6011.0,12,171,,0.7097348939205974,5,Yes,9,High
4054.0,24,188,144.59664340137917,0.7534695385348866,5,Yes,5,Low
9919.0,49,186,43.5262923833019,0.6936765496982994,2,Yes,9,Medium
4412.0,29,42,76.35049547353539,0.7838167237011513,2,Yes,8,Medium
9080.0,15,114,110.16510983711512,0.27348581955622014,2,Yes,6,High
5739.0,18,186,100.68107533013524,0.25953245808544134,4,No,5,Low
6279.0,7,151,174.16087965514635,0.4259470094122635,5,No,5,High
6879.0,13,30,-22.53087028470513,0.8658638009162493,3,Yes,5,High
2156.0,19,131,124.09735862659014,0.7430087939470388,2,No,1,Low
9355.0,48,56,85.87085604816065,0.6098260085584922,4,Yes,5,Low
7202.0,43,122,165.85041042022198,0.11750269373030786,8,Yes,3,Low
6744.0,5,65,88.2186439234971,0.3122220555422799,3,No,6,Medium
5885.0,26,199,89.66753689533219,0.8231625482949091,2,No,9,Low
1547.0,2,154,99.79617068575672,,2,Yes,3,Low
614.0,33,149,66.94296737719296,0.7572611774718526,3,No,1,High
2013.0,48,143,70.45436639955261,0.2661708384368956,4,Yes,8,Low
2051.0,37,115,92.55221503111521,0.6457308023794227,5,Yes,9,Low
5670.0,25,171,,0.6653902300304515,1,No,4,High
9065.0,25,193,75.43250746445375,0.7767696031178335,1,Yes,5,Medium
428.0,39,53,65.6251312297972,0.49450816080607596,2,Yes,3,Low
9085.0,30,111,79.99259468045386,,3,No,8,High
9253.0,41,97,100.16980179462354,0.5382728098482564,5,Yes,3,Medium
6613.0,4,128,189.62222871319963,0.9526042408584816,3,Yes,4,Medium
,19,65,61.81073631172282,0.5696926543166567,4,No,7,Low
1510.0,27,144,224.95464746539432,0.28863809481536906,4,No,2,Medium
7814.0,47,145,122.6149676233843,0.7011032942247727,0,No,1,Low
1237.0,39,62,49.98369322174413,0.5936205953875722,0,Yes,4,Medium
4766.0,24,15,72.63724458306388,0.823446547498132,5,Yes,8,Medium
5257.0,37,196,3.1775122404902447,0.25922043783391924,4,No,1,Medium
1668.0,25,163,105.33409525891433,0.3348456424065144,4,No,3,Low
4572.0,29,143,152.57676328445297,0.9294661966579498,5,Yes,4,Medium
7666.0,31,126,101.55444901488315,0.9370235019216664,1,No,4,High
3374.0,45,109,140.1403699283773,0.49803108982740185,4,Yes,3,High
3373.0,35,175,121.42436405951162,0.1429760639065869,3,Yes,3,Medium
6343.0,28,40,160.5067244253221,0.3758995617633638,4,No,7,Low
3569.0,38,134,51.0131066441677,0.3224103889791503,3,Yes,8,High
6032.0,44,91,144.14411077043997,0.47320916679542957,4,No,4,Medium
6664.0,4,65,194.33879711942097,0.3860205569907288,6,Yes,8,High
5462.0,28,168,228.26495578320748,0.8460931094672088,2,Yes,8,High
4736.0,31,82,171.01630879541517,0.10273241721290864,3,Yes,6,High
5446.0,23,53,108.57357050328942,0.6801686681603484,6,No,1,High
1336.0,14,159,51.73633905890821,0.697843202640439,6,Yes,7,High
4308.0,28,144,59.16885105730242,0.6945639177601386,3,Yes,7,Medium
4568.0,14,190,91.34125038557723,0.5685352124631128,6,No,5,High
2446.0,1,10,192.99611937601586,0.6499936657988227,7,No,6,Medium
1142.0,43,48,73.48151462729592,0.8294448803833812,1,Yes,9,High
4866.0,32,179,108.97986154131847,0.8057771008195432,1,No,3,Low
4206.0,41,27,147.03818885064368,0.13116283946056936,3,Yes,4,Medium
8299.0,18,119,-64.28331020416596,0.127392882163578,6,Yes,9,Low
7420.0,5,102,46.82937395241419,0.8550503314934421,5,Yes,2,Low
,42,112,197.6585601206748,0.6172567187775065,3,Yes,9,High
9865.0,15,100,152.14512242228503,0.961684601742273,1,Yes,5,High
7402.0,42,30,152.48222700995245,0.4884324372248282,2,Yes,3,High
,16,139,53.02527778629502,0.25906763925616944,2,No,8,High
560.0,36,164,172.57507929850533,0.5259114211490282,4,Yes,9,High
2402.0,36,37,,0.4928898771653708,3,Yes,1,Low
2733.0,40,86,104.57739284709042,0.5654596432946647,1,No,5,Low
,30,152,134.73462168442074,0.8271525104892549,4,Yes,9,High
461.0,38,99,141.64432875504562,0.6900255891430984,1,Yes,2,High
5593.0,23,184,,0.2667477946594373,1,Yes,1,Medium
7246.0,11,174,89.95352693941406,0.7610295307195551,3,Yes,8,Medium
887.0,25,133,7.620791775017537,0.6327065919505884,7,No,6,Low
308.0,45,195,104.11764025345694,0.6204796574839132,5,Yes,2,Low
8558.0,43,11,-8.42478478303667,0.7104311941920716,3,No,3,Low
5192.0,2,128,128.37896650923972,0.6075689127908785,2,No,5,High
653.0,35,62,51.06699103624535,0.511762362704284,3,No,1,Low
8125.0,47,90,92.02355767468767,0.6763422545326865,4,Yes,2,Low
9879.0,24,182,74.42336724757577,0.7513543625955176,1,Yes,1,Low
4616.0,13,38,128.30061534616146,0.30319024854807153,4,No,7,Medium
6551.0,42,55,60.494813962474836,0.5473449048143013,3,No,7,Low
9410.0,37,124,112.81058550638409,0.5123552169386113,4,Yes,5,Low
1613.0,30,142,109.2274352066128,0.13591294355015948,4,Yes,6,Medium
7525.0,11,115,103.28850268147829,0.8509947907816052,4,Yes,3,Low
5451.0,23,110,119.63378179118543,0.4396438215445819,4,Yes,2,High
6849.0,46,30,39.87565475668753,0.1654203098810879,3,Yes,9,Medium
7105.0,28,36,41.7055569861897,0.5121091873688333,2,No,2,Low
8512.0,29,128,171.67378596328663,0.2453327254824376,3,No,1,Medium
2444.0,15,174,23.006370364254764,0.7339729731711984,3,No,9,Low
7254.0,45,194,208.31739074698072,0.6145944176508864,2,Yes,8,Low
2071.0,3,16,93.11185985728723,0.34310242628014165,1,No,8,Medium
4538.0,9,172,57.47603075885013,0.9554264732358766,3,Yes,7,High
5424.0,8,91,143.05742712323973,0.36257081343002273,6,No,9,Medium
9183.0,47,82,,0.5994972162792287,2,Yes,3,High
5769.0,33,38,116.90984104065376,0.8214110418619442,3,No,8,High
5261.0,34,74,162.15407492611877,0.5625030681590392,4,No,1,Medium
1305.0,9,159,135.66276030531952,0.9647701081977565,2,Yes,1,Low
9510.0,17,12,,0.859469110281563,0,Yes,6,High
1955.0,41,179,132.73157175378836,0.9289171126008063,3,No,8,Medium
2099.0,1,85,102.00369886241288,0.4354323253789951,1,No,8,Low
2535.0,40,30,140.55473238442596,0.5935198756701328,3,Yes,1,Low
6880.0,5,61,46.36108369524179,0.8561496659440605,2,Yes,1,Low
3198.0,30,139,172.95580224538162,0.9131500308724713,4,Yes,9,Medium
3486.0,11,30,92.18967224147127,0.9499272201716693,5,No,9,Medium
5540.0,28,191,108.85909147170813,0.8912367939517802,4,No,7,Low
6536.0,38,118,84.32244796790313,,5,Yes,1,Low
1877.0,17,122,130.30554189739792,0.12179332497873702,4,No,2,Low
7503.0,23,120,152.70617992412406,,3,Yes,8,Low
6958.0,18,51,50.396523331816496,0.21604265640408743,0,No,8,Medium
3039.0,37,106,96.53586802907176,0.23928274120613346,2,Yes,5,Low
938.0,27,128,108.49277127088371,0.3618164686446028,5,Yes,2,High
5825.0,25,167,121.81616984566243,0.16726641146969734,6,No,3,High
4859.0,5,162,85.422044019353,0.318728631091794,2,Yes,5,Medium
4960.0,19,182,78.40208062836683,0.9612809528852269,4,Yes,3,High
3238.0,27,28,144.305109176536,0.3807492207293762,3,No,1,High
275.0,13,34,125.43189538344393,0.24374176293162123,3,No,6,High
4705.0,7,58,110.77323638910171,0.7464701623778269,3,No,5,Medium
3262.0,26,71,162.47026436587444,0.8456546350470248,3,No,3,High
2852.0,14,36,33.113617758670344,0.38263406463683514,5,Yes,9,Low
9481.0,27,12,139.92263430672767,0.3506475795205338,1,Yes,8,High
937.0,8,182,118.68138098122257,0.31758359311453016,4,Yes,7,High
7945.0,31,179,27.253994921334638,0.45393511515973606,1,Yes,2,High
2833.0,35,50,158.31635908703095,0.17850858205500264,3,Yes,5,Low
7788.0,27,84,129.49316421965236,0.7022163039005856,1,No,5,Medium
5306.0,4,39,136.1670905196953,0.840003692730813,2,No,6,Medium
,42,193,84.817211138511,0.6973140517652962,1,Yes,6,High
6240.0,4,93,138.1294663255549,0.4790797209037436,3,No,3,Low
,18,83,63.45303189648493,0.36006602260981535,2,No,4,High
3449.0,23,183,32.72910477764081,0.46850154806041633,1,No,1,Medium
3410.0,32,195,99.34723352564053,,2,No,1,Medium
4780.0,12,140,133.75045971043033,0.6994187456252564,2,No,5,Low
2486.0,20,38,150.74628024938045,0.9352543200855084,6,Yes,4,Low
5291.0,47,29,107.5345387631525,0.163527840503145,4,No,7,Medium
473.0,45,117,103.67668605244808,0.9580182335952598,1,Yes,7,Medium
4775.0,12,176,150.71602330220185,0.919181155205831,1,Yes,4,Medium
1361.0,8,87,83.30317789739325,0.20595907030859995,2,Yes,2,High
7733.0,22,47,71.8937765200345,0.26522652797680046,5,Yes,4,Medium
8412.0,27,130,180.91194066468205,0.38043604130223063,1,Yes,8,Medium
5632.0,41,182,86.11193050899043,0.6036994368686727,3,No,2,Low
5942.0,41,17,145.8306994077588,0.22102857647075197,6,Yes,5,Medium
3945.0,17,178,167.98151877781888,0.2803014579446983,3,Yes,7,Medium
2984.0,32,129,110.50030059770253,,7,Yes,6,Low
4238.0,33,80,113.1925989183209,0.1983705676938332,1,No,9,Medium
5723.0,31,91,189.89019817292078,0.45899043862540556,7,No,2,Low
2219.0,6,185,34.601386394053236,0.7867015998928378,6,No,4,Low
7816.0,39,195,33.753420307061106,0.8997248052016643,2,No,7,Low
590.0,9,108,140.77693665596394,0.40243830633701905,2,Yes,8,Low
3145.0,42,134,79.56222119087121,0.24799375482180958,1,Yes,5,Low
482.0,32,44,143.07475971534035,0.7633104931860054,2,Yes,5,Low
,36,27,97.17862860309556,0.7953019828058588,2,Yes,4,Low
5685.0,16,191,141.63860249232664,0.9820300996544898,2,Yes,9,Medium
9469.0,12,73,55.92694786916439,0.22558766629906385,0,No,4,High
2317.0,41,38,130.65610238032158,0.7384787944024159,3,Yes,3,Medium
9587.0,3,159,74.9517320791594,0.47556328396118974,3,No,9,Low
9209.0,27,59,136.0115363537634,0.9231664938107088,3,Yes,7,Low
7377.0,27,110,218.2298243402734,0.4670477959000472,4,No,9,Medium
6694.0,9,8,59.775363697798106,0.5013643380063995,4,No,4,High
6886.0,17,74,82.29560327075228,0.21411693836806076,5,No,3,Medium
6266.0,46,159,93.61287429374786,0.3888431065817919,2,Yes,8,Medium
2514.0,5,51,116.13755268636304,0.4607564233530558,2,No,4,Medium
750.0,26,118,-14.567518314302717,0.11575787894006584,2,Yes,3,High
8269.0,21,121,101.66195592106143,0.4938170215985461,3,Yes,4,Low
5015.0,1,122,89.07585154412922,0.4026866961405756,3,No,2,High
3298.0,1,172,89.4278906179294,0.8234557622204427,1,No,4,Medium
1041.0,35,159,114.72672364367602,0.19640135210121362,1,No,7,Medium
8832.0,9,11,117.70361726201352,0.7841900142306021,8,No,3,High
5905.0,23,155,116.92914552527021,0.7426103889490607,4,Yes,1,High
3827.0,38,196,46.14776153595774,0.31760409500479536,0,Yes,8,Low
2629.0,41,117,87.48035812107727,0.17494450150761742,5,Yes,6,Low
1302.0,4,102,85.38145046166193,0.8576501011801264,2,No,3,High
5064.0,19,33,126.3646693689768,0.3244870384704221,0,No,8,Low
750.0,37,193,51.69556159793844,0.23100410773638844,2,No,6,Medium
3106.0,5,176,109.66843933178436,0.4231329417218729,6,No,1,High
3004.0,28,119,180.44289944814955,0.4607945412931469,3,Yes,9,Low
8605.0,46,159,-33.04315397866094,0.3934791818020793,0,Yes,9,Medium
4214.0,42,144,91.50452082843361,0.9788330012562562,0,Yes,9,High
9475.0,48,149,0.7583886760087637,0.8927386023667151,1,No,6,Low
221.0,23,41,,0.8856779468131798,1,No,6,Medium
6703.0,38,38,141.77317962088227,0.4588908314686929,3,No,4,High
8460.0,23,168,74.45432296644664,0.9665826757646441,7,No,8,Low
3782.0,46,138,146.3030033763282,0.7156137666625279,6,No,9,Medium
4824.0,18,100,168.04195502400532,0.8487952018345691,3,Yes,7,Medium
4221.0,29,164,120.08874768848824,0.5507876125489258,2,No,7,Medium
6964.0,28,77,74.25135248055369,0.24455556387941713,3,Yes,2,Medium
7494.0,9,126,126.8002135506155,0.8981969544862088,3,No,2,High
1829.0,39,154,184.04453786159337,0.5377840654349569,4,Yes,2,Medium
6052.0,10,14,33.44299048630313,0.9716994181766773,3,No,4,High
5229.0,2,33,155.4077119652709,0.32937491026227206,2,No,9,High
1218.0,13,143,35.55417190383328,0.993141092288102,3,Yes,5,Low
2268.0,38,96,24.121275306604375,0.30018221377493415,4,No,2,High
7768.0,27,198,,,4,No,4,Medium
1150.0,41,60,98.0306817539413,0.6346148706324334,2,No,7,High
8996.0,20,89,163.14956690313483,0.7239907532660456,4,Yes,5,High
6740.0,40,99,-0.553625513195243,0.7482539521057665,5,No,8,Low
2999.0,10,62,149.47700800743087,0.5286271680349953,3,No,1,High
3307.0,16,56,92.34477181007239,0.1691442611776917,6,No,5,Low
8998.0,15,65,44.85558803863774,0.5464433365444912,3,No,4,High
7774.0,13,21,129.5788018195043,0.4012191572827567,6,No,3,Low
3932.0,38,34,76.25843242647356,0.6918900481168508,1,Yes,7,High
2108.0,20,76,212.94514288024578,0.26404802574914044,4,Yes,1,Medium
4821.0,24,41,124.92310551352656,0.4545210922762176,5,Yes,6,High
9889.0,41,137,102.79771188463494,0.9695072386004798,4,Yes,8,Low
1166.0,7,158,132.41093831875608,,4,No,2,Low
8387.0,23,84,167.17616796289818,0.6421007421470443,2,No,6,Medium
2018.0,24,133,172.0414917217903,0.18158340614368218,2,Yes,1,Medium
9557.0,29,141,,0.24129609034596383,4,Yes,6,Low
8531.0,5,75,168.83997716180403,0.6444409497517515,1,Yes,6,Medium
1427.0,43,111,160.16324894833542,0.4995959703200078,1,Yes,5,High
6310.0,45,196,145.46455368530684,0.5936490972551535,3,Yes,7,High
,35,156,80.28417552533604,0.8918849535355834,4,No,5,Medium
7459.0,1,137,162.86187245553668,0.8355162182598752,4,Yes,8,High
1242.0,36,183,78.56800926564941,0.8991833044856615,1,No,2,High
3323.0,18,170,113.1784922782458,0.6546294287543911,2,No,6,Medium
3948.0,6,161,81.19209051267573,0.5406788527426128,5,Yes,5,Low
1515.0,23,178,,0.5132778236020197,1,No,2,High
6474.0,10,184,163.9781340480216,0.7658277006001996,5,No,7,Medium
860.0,7,125,,0.5691698904924667,2,No,4,Low
3742.0,44,178,29.413477365453872,0.19519191663599694,3,No,6,High
1652.0,8,79,150.52692218329207,0.22774512165243518,1,Yes,5,High
,13,72,151.77995334608025,,6,No,4,Medium
9447.0,30,191,178.22324514313846,0.16104103477406984,2,No,2,High
8648.0,18,142,144.69462173422735,0.3153080975139372,3,Yes,7,Low
9963.0,14,102,145.84851063909053,0.6907607678921918,3,Yes,5,Medium
7309.0,11,136,64.12903251992864,0.1111872810675219,1,Yes,3,Medium
1428.0,42,56,136.85144860278416,0.6436835790233482,1,No,6,Medium
1129.0,38,78,207.34138674197425,0.7951212308816471,2,Yes,8,Medium
2476.0,13,22,72.35039206344489,0.25313837637798764,4,No,2,Low
3341.0,42,80,39.10087444505256,,3,Yes,4,Low
3240.0,44,183,107.02812362053132,0.12597072986213262,3,No,3,Low
981.0,33,155,146.87198578372966,0.5612050349501154,2,Yes,7,Low
8830.0,13,112,110.82559915910059,0.6891288011854455,1,Yes,8,Low
3657.0,25,157,189.18855066466108,0.511218623876157,4,No,8,Low
7163.0,24,64,56.98094325122122,0.45050392866359057,1,Yes,4,Medium
2296.0,29,41,24.22196658452603,0.5089715355643005,2,Yes,2,Medium
2050.0,36,81,171.45003535957684,0.8033753968521897,5,No,6,Medium
9902.0,6,150,29.60301461714178,0.1301628766108231,4,Yes,3,Low
6037.0,18,130,115.85606289069159,0.8054367047493475,5,Yes,8,Medium
3263.0,28,33,170.0910492869363,0.6997079041001121,4,No,3,Low
4563.0,5,112,110.81454529448266,0.3172838987416779,2,No,2,Medium
4107.0,18,34,65.10434168169121,0.5722657536161639,3,Yes,9,Low
4775.0,37,123,163.614518294475,0.14436160358720007,4,Yes,9,Low
4851.0,7,106,108.53917442444613,0.44162980330537116,1,No,9,Low
6319.0,9,11,,0.2566382311694214,3,No,3,High
8518.0,35,173,182.17536527022378,0.12007034741858859,2,Yes,2,High
7630.0,12,78,81.19272328767194,0.4213805479893693,0,No,4,Low
7835.0,46,41,70.03312940638327,0.7535011756549921,1,Yes,2,Medium
8883.0,40,31,54.86301015843653,0.9289196806225638,3,Yes,8,Low
2175.0,44,25,160.80207261541503,0.6960371617815848,3,No,1,Low
7872.0,39,47,121.38231575238055,0.46177311531735143,3,No,2,High
9660.0,24,55,75.62632386324708,0.9995465011616899,2,No,6,Low
2122.0,9,97,28.05095450047199,0.3546491572901893,9,No,9,High
